Unnamed: 0,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment,Sector
2473, David A Perdue Jr,2/1/2019,Joint,T,AT&T Inc.,Stock,Purchase,15001.0,--,Communication Services
2474, David A Perdue Jr,2/1/2019,Joint,BOIVF,Bollore,Stock,Purchase,1001.0,--,Communication Services
2475, David A Perdue Jr,2/1/2019,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,1001.0,--,Unknown
2476, David A Perdue Jr,2/1/2019,Joint,FDC,First Data Corporation,Stock,Sale (Partial),15001.0,--,Unknown
2477, David A Perdue Jr,2/4/2019,Joint,MPLX,MPLX LP,Stock,Purchase,1001.0,--,Energy
2478, David A Perdue Jr,2/5/2019,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,1001.0,--,Unknown
2479, David A Perdue Jr,2/5/2019,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,1001.0,--,Unknown
2480, David A Perdue Jr,2/5/2019,Joint,T,AT&T Inc.,Stock,Purchase,1001.0,--,Communication Services
2481, David A Perdue Jr,2/5/2019,Joint,FDC,First Data Corporation,Stock,Sale (Partial),15001.0,--,Unknown
2482, David A Perdue Jr,2/5/2019,Joint,T,AT&T Inc.,Stock,Purchase,15001.0,--,Communication Services
2483, David A Perdue Jr,2/6/2019,Joint,T,AT&T Inc.,Stock,Purchase,1001.0,--,Communication Services
2484, David A Perdue Jr,2/6/2019,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,1001.0,--,Unknown
2485, David A Perdue Jr,2/7/2019,Joint,AM,Antero Midstream Partners LP,Stock,Sale (Partial),1001.0,--,Energy
2486, David A Perdue Jr,2/7/2019,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,1001.0,--,Energy
2487, David A Perdue Jr,2/7/2019,Joint,BOIVF,Bollore,Stock,Purchase,1001.0,--,Communication Services
2488, David A Perdue Jr,2/7/2019,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,1001.0,--,Unknown
2489, David A Perdue Jr,2/7/2019,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,1001.0,--,Unknown
2490, David A Perdue Jr,2/7/2019,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown
2491, David A Perdue Jr,2/7/2019,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,1001.0,--,Energy
2492, David A Perdue Jr,2/7/2019,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Partial),1001.0,--,Energy
2493, David A Perdue Jr,2/8/2019,Joint,LGF,Lions Gate Entertainment Corp.,Stock,Purchase,1001.0,--,Unknown
2494, David A Perdue Jr,2/8/2019,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown
2495, David A Perdue Jr,2/8/2019,Joint,BOIVF,Bollore,Stock,Purchase,1001.0,--,Communication Services
2496, David A Perdue Jr,2/11/2019,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,1001.0,--,Unknown
2497, David A Perdue Jr,2/12/2019,Joint,PG,The Procter & Gamble Company,Stock,Sale (Partial),15001.0,--,Consumer Defensive
2501, David A Perdue Jr,2/19/2019,Joint,GM,General Motors Company,Stock,Sale (Partial),15001.0,--,Consumer Cyclical
2502, David A Perdue Jr,2/19/2019,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology
2503, David A Perdue Jr,2/19/2019,Joint,HBI,Hanesbrands Inc.,Stock,Sale (Partial),15001.0,--,Consumer Cyclical
2504, David A Perdue Jr,2/19/2019,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),15001.0,--,Basic Materials
2505, David A Perdue Jr,2/19/2019,Joint,MRK,"Merck & Co., Inc.",Stock,Sale (Partial),15001.0,--,Healthcare
2506, David A Perdue Jr,2/19/2019,Joint,GLW,Corning Incorporated,Stock,Sale (Partial),1001.0,--,Technology
2507, David A Perdue Jr,2/19/2019,Joint,TRGP,Targa Resources Corp.,Stock,Sale (Partial),15001.0,--,Energy
2508, David A Perdue Jr,2/25/2019,Joint,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,--,Financial Services
2509, David A Perdue Jr,2/25/2019,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Sale (Partial),1001.0,--,Financial Services
2510, David A Perdue Jr,2/25/2019,Joint,CLX,The Clorox Company,Stock,Sale (Partial),1001.0,--,Consumer Defensive
2511, David A Perdue Jr,2/25/2019,Joint,MU,"Micron Technology, Inc.",Stock,Sale (Partial),1001.0,--,Technology
2512, David A Perdue Jr,2/25/2019,Joint,INFY,Infosys Limited,Stock,Sale (Partial),1001.0,--,Technology
2513, David A Perdue Jr,2/25/2019,Joint,ACA,"Arcosa, Inc.",Stock,Sale (Partial),1001.0,--,Industrials
2514, David A Perdue Jr,2/25/2019,Joint,ANTM,"Anthem, Inc.",Stock,Sale (Partial),1001.0,--,Unknown
2515, David A Perdue Jr,2/25/2019,Joint,COP,ConocoPhillips,Stock,Sale (Partial),1001.0,--,Energy
2516, David A Perdue Jr,2/25/2019,Joint,MSFT,Microsoft Corporation,Stock,Sale (Partial),15001.0,--,Technology
2517, David A Perdue Jr,2/25/2019,Joint,ORCL,Oracle Corporation,Stock,Sale (Partial),1001.0,--,Technology
2518, David A Perdue Jr,2/25/2019,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services
2519, David A Perdue Jr,2/25/2019,Joint,SYY,Sysco Corporation,Stock,Sale (Partial),1001.0,--,Consumer Defensive
2520, David A Perdue Jr,2/25/2019,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Partial),15001.0,--,Technology
2521, David A Perdue Jr,2/25/2019,Joint,UN,Unilever N.V.,Stock,Purchase,1001.0,--,Unknown
2522, David A Perdue Jr,2/25/2019,Joint,KO,The Coca-Cola Company,Stock,Purchase,1001.0,--,Consumer Defensive
2523, David A Perdue Jr,2/25/2019,Joint,FOX,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services
2524, David A Perdue Jr,2/25/2019,Joint,PG,The Procter & Gamble Company,Stock,Sale (Partial),15001.0,--,Consumer Defensive
2525, David A Perdue Jr,2/25/2019,Joint,STT,State Street Corporation,Stock,Sale (Partial),1001.0,--,Financial Services
2526, David A Perdue Jr,2/25/2019,Joint,AVP,"Avon Products, Inc.",Stock,Sale (Partial),1001.0,--,Unknown
2527, David A Perdue Jr,2/25/2019,Joint,PEP,"PepsiCo, Inc.",Stock,Sale (Partial),15001.0,--,Consumer Defensive
2528, David A Perdue Jr,2/25/2019,Joint,UHAL,AMERCO,Stock,Sale (Partial),1001.0,--,Industrials
2529, David A Perdue Jr,2/26/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),15001.0,--,Industrials
2530, David A Perdue Jr,2/27/2019,Joint,LNG,"Cheniere Energy, Inc.",Stock,Purchase,1001.0,--,Energy
2531, David A Perdue Jr,2/27/2019,Joint,TRGP,Targa Resources Corp.,Stock,Sale (Partial),1001.0,--,Energy
2532, David A Perdue Jr,2/27/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),1001.0,--,Industrials
2533, David A Perdue Jr,2/27/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),1001.0,--,Industrials
2534, David A Perdue Jr,2/13/2019,Joint,BOIVF,Bollore,Stock,Purchase,1001.0,--,Communication Services
2535, David A Perdue Jr,2/27/2019,Joint,WGP,"Western Gas Partners (Exchanged)
Western Midstream Partners, LP (Received)",Stock,Exchange,15001.0,"Following this merger, Western Midstream Partners - WGP changed its name to Western Midstream Operating - WES which is now the asset that the Senator owns.",Unknown
2536, David A Perdue Jr,7/6/2018,Joint,GM,General Motors Company,Stock,Purchase,1001.0,--,Consumer Cyclical
2537, David A Perdue Jr,7/10/2018,Joint,GM,General Motors Company,Stock,Purchase,1001.0,--,Consumer Cyclical
2538, David A Perdue Jr,7/11/2018,Joint,GM,General Motors Company,Stock,Purchase,1001.0,--,Consumer Cyclical
2539, David A Perdue Jr,7/11/2018,Joint,GM,General Motors Company,Stock,Purchase,1001.0,--,Consumer Cyclical
2540, David A Perdue Jr,7/10/2018,Joint,AVP,"Avon Products, Inc.",Stock,Purchase,1001.0,--,Unknown
2541, David A Perdue Jr,7/10/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),1001.0,--,Unknown
2542, David A Perdue Jr,7/11/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown
2543, David A Perdue Jr,7/12/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown
2544, David A Perdue Jr,7/12/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown
2545, David A Perdue Jr,7/13/2018,Joint,RF,Regions Financial Corporation,Stock,Purchase,1001.0,--,Financial Services
2546, David A Perdue Jr,7/13/2018,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services
2547, David A Perdue Jr,7/13/2018,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services
2548, David A Perdue Jr,7/18/2018,Joint,CDLX,"Cardlytics, Inc.",Stock,Purchase,1000001.0,This purchase is a reflection of Perdue exercising his stock option listed on previous disclosures,Communication Services
2549, David A Perdue Jr,7/16/2018,Joint,GM,General Motors Company,Stock,Purchase,1001.0,--,Consumer Cyclical
2550, David A Perdue Jr,7/17/2018,Joint,BOIVF,Bollore,Stock,Purchase,1001.0,--,Communication Services
2551, David A Perdue Jr,7/19/2018,Joint,NFLX,"Netflix, Inc.",Stock,Purchase,15001.0,--,Communication Services
2552, David A Perdue Jr,7/20/2018,Joint,GM,General Motors Company,Stock,Purchase,1001.0,--,Consumer Cyclical
2553, David A Perdue Jr,7/16/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown
2554, David A Perdue Jr,7/17/2018,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services
2555, David A Perdue Jr,7/17/2018,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),1001.0,--,Consumer Cyclical
2556, David A Perdue Jr,7/19/2018,Joint,SBUX,Starbucks Corporation,Stock,Sale (Full),15001.0,--,Consumer Cyclical
2557, David A Perdue Jr,7/20/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown
2558, David A Perdue Jr,7/25/2018,Joint,KN,Knowles Corporation,Stock,Sale (Partial),1001.0,--,Technology
2559, David A Perdue Jr,7/25/2018,Joint,KN,Knowles Corporation,Stock,Sale (Partial),1001.0,--,Technology
2560, David A Perdue Jr,7/25/2018,Joint,GM,General Motors Company,Stock,Purchase,1001.0,--,Consumer Cyclical
2561, David A Perdue Jr,7/25/2018,Joint,GM,General Motors Company,Stock,Purchase,1001.0,--,Consumer Cyclical
2562, David A Perdue Jr,7/25/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown
2563, David A Perdue Jr,7/27/2018,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,1001.0,--,Basic Materials
2564, David A Perdue Jr,7/30/2018,Joint,CBS,CBS Corporation,Stock,Purchase,15001.0,--,Unknown
2565, David A Perdue Jr,7/30/2018,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),1001.0,--,Unknown
2566, David A Perdue Jr,7/31/2018,Joint,BOIVF,Bollore,Stock,Purchase,1001.0,--,Communication Services
2567, David A Perdue Jr,8/4/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2568, David A Perdue Jr,8/4/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2569, David A Perdue Jr,8/4/2015,Joint,VLP,Valero Energy Partners LP (NYSE),Stock,Purchase,1001.0,--,Unknown
2570, David A Perdue Jr,8/5/2015,Joint,WOOF,VCA Inc. (NASDAQ),Stock,Sale (Partial),1001.0,--,Consumer Cyclical
2571, David A Perdue Jr,8/5/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
2572, David A Perdue Jr,8/5/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
2573, David A Perdue Jr,8/5/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
2574, David A Perdue Jr,8/5/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001.0,--,Unknown
2575, David A Perdue Jr,7/28/2015,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),1001.0,--,Consumer Cyclical
2576, David A Perdue Jr,7/28/2015,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),1001.0,--,Consumer Cyclical
2577, David A Perdue Jr,7/28/2015,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),100001.0,--,Consumer Cyclical
2578, David A Perdue Jr,7/28/2015,Joint,VLP,Valero Energy Partners LP (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
2579, David A Perdue Jr,7/29/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
2580, David A Perdue Jr,7/29/2015,Joint,DVN,Devon Energy Corporation (NYSE),Stock,Purchase,1001.0,--,Energy
2581, David A Perdue Jr,7/30/2015,Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),1001.0,--,Industrials
2582, David A Perdue Jr,7/30/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001.0,--,Unknown
2583, David A Perdue Jr,7/30/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
2584, David A Perdue Jr,7/31/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
2585, David A Perdue Jr,7/31/2015,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),50001.0,--,Consumer Cyclical
2586, David A Perdue Jr,8/3/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001.0,--,Unknown
2587, David A Perdue Jr,8/3/2015,Joint,BCR,CR Bard Inc. (NYSE),Stock,Sale (Partial),15001.0,--,Unknown
2588, David A Perdue Jr,8/3/2015,Joint,CLX,The Clorox Company (NYSE),Stock,Sale (Partial),1001.0,--,Consumer Defensive
2589, David A Perdue Jr,8/4/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2590, David A Perdue Jr,8/5/2015,Joint,AM,Antero Midstream Partners LP (NYSE),Stock,Purchase,1001.0,--,Energy
2591, David A Perdue Jr,8/6/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001.0,--,Unknown
2592, David A Perdue Jr,8/6/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
2593, David A Perdue Jr,8/6/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
2594, David A Perdue Jr,8/6/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
2595, David A Perdue Jr,8/6/2015,Joint,FOX,"Twenty-First Century Fox, Inc. (NASDAQ)",Stock,Purchase,15001.0,--,Communication Services
317, Sheldon Whitehouse,3/13/2014,Joint,--,"JP Morgan Chase & Co 6.75% FXD to 2/1/24
Rate/Coupon: 6.75
Matures: 01/01/2024",Corporate Bond,Purchase,15001.0,In 4a #115 incorrectly listed as JPJQL,Unknown
2596, David A Perdue Jr,8/6/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001.0,--,Energy
2597, David A Perdue Jr,8/6/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001.0,--,Energy
2598, David A Perdue Jr,8/6/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001.0,--,Energy
2599, David A Perdue Jr,8/7/2015,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),1001.0,--,Consumer Cyclical
322, Sheldon Whitehouse,7/10/2014,Self,QLIK,"Qlik Technologies, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
323, Sheldon Whitehouse,7/7/2014,Self,LNKD,LinkedIn Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
324, Sheldon Whitehouse,7/7/2014,Self,KORS,Michael Kors Holdings Limited (NYSE),Stock,Purchase,15001.0,--,Unknown
325, Sheldon Whitehouse,6/18/2014,Self,VFC,V.F. Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Consumer Cyclical
326, Sheldon Whitehouse,6/18/2014,Self,UNP,Union Pacific Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Industrials
327, Sheldon Whitehouse,6/18/2014,Self,CHL,China Mobile Limited (NYSE),Stock,Purchase,1001.0,--,Unknown
328, Sheldon Whitehouse,6/18/2014,Self,BEAV,B/E Aerospace Inc. (NASDAQ),Stock,Purchase,1001.0,--,Unknown
329, Sheldon Whitehouse,7/15/2014,Self,BMY,Bristol-Myers Squibb Company (NYSE),Stock,Purchase,1001.0,--,Healthcare
330, Sheldon Whitehouse,7/10/2014,Child,EMR,Emerson Electric Co. (NYSE),Stock,Sale (Full),1001.0,--,Industrials
331, Sheldon Whitehouse,7/10/2014,Child,AMGN,Amgen Inc. (NASDAQ),Stock,Purchase,1001.0,--,Healthcare
332, Sheldon Whitehouse,7/2/2014,Joint,NOV,"National Oilwell Varco, Inc. (NYSE)",Stock,Purchase,15001.0,--,Energy
333, Sheldon Whitehouse,6/24/2014,Joint,AMZN,Amazon.com Inc. (NASDAQ),Stock,Sale (Full),15001.0,--,Consumer Cyclical
334, Sheldon Whitehouse,7/15/2014,Joint,BMY,Bristol-Myers Squibb Company (NYSE),Stock,Purchase,1001.0,--,Healthcare
2600, David A Perdue Jr,8/7/2015,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),1001.0,--,Consumer Cyclical
2601, David A Perdue Jr,8/7/2015,Joint,XOM,Exxon Mobil Corporation (NYSE),Stock,Purchase,1001.0,--,Energy
2602, David A Perdue Jr,8/7/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001.0,--,Energy
2603, David A Perdue Jr,8/10/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2604, David A Perdue Jr,8/10/2015,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),15001.0,--,Consumer Cyclical
2605, David A Perdue Jr,8/11/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials
2606, David A Perdue Jr,8/12/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials
2607, David A Perdue Jr,8/12/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
2608, David A Perdue Jr,8/12/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2609, David A Perdue Jr,8/12/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),250001.0,--,Utilities
2610, David A Perdue Jr,8/13/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
2611, David A Perdue Jr,8/14/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
2612, David A Perdue Jr,8/17/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
2613, David A Perdue Jr,8/17/2015,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),50001.0,--,Consumer Cyclical
2614, David A Perdue Jr,8/19/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2615, David A Perdue Jr,8/20/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
2616, David A Perdue Jr,8/20/2015,Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),1001.0,--,Industrials
2617, David A Perdue Jr,8/20/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
2618, David A Perdue Jr,8/20/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,15001.0,--,Healthcare
2619, David A Perdue Jr,8/20/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001.0,--,Unknown
2620, David A Perdue Jr,8/21/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2621, David A Perdue Jr,8/21/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
2622, David A Perdue Jr,8/21/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2623, David A Perdue Jr,8/21/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
2624, David A Perdue Jr,8/24/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
2625, David A Perdue Jr,8/24/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2626, David A Perdue Jr,8/24/2015,Joint,SBUX,Starbucks Corporation (NASDAQ),Stock,Purchase,15001.0,--,Consumer Cyclical
2627, David A Perdue Jr,8/24/2015,Joint,KMI,"Kinder Morgan, Inc. (NYSE)",Stock,Purchase,15001.0,--,Energy
2628, David A Perdue Jr,8/24/2015,Joint,PSX,Phillips 66 (NYSE),Stock,Purchase,1001.0,--,Energy
2629, David A Perdue Jr,8/24/2015,Joint,IP,International Paper Company (NYSE),Stock,Purchase,15001.0,--,Consumer Cyclical
2630, David A Perdue Jr,8/24/2015,Joint,QCOM,QUALCOMM Incorporated (NASDAQ),Stock,Purchase,1001.0,--,Technology
2631, David A Perdue Jr,8/25/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials
2632, David A Perdue Jr,8/25/2015,Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),1001.0,--,Industrials
2633, David A Perdue Jr,8/25/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2634, David A Perdue Jr,8/25/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
2635, David A Perdue Jr,8/25/2015,Joint,PG,The Procter & Gamble Company (NYSE),Stock,Purchase,15001.0,--,Consumer Defensive
2636, David A Perdue Jr,8/26/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
2637, David A Perdue Jr,8/26/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
2638, David A Perdue Jr,8/27/2015,Joint,GLW,Corning Inc. (NYSE),Stock,Purchase,1001.0,--,Technology
2639, David A Perdue Jr,8/27/2015,Joint,DVN,Devon Energy Corporation (NYSE),Stock,Purchase,1001.0,--,Energy
2640, David A Perdue Jr,8/27/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
