Unnamed: 0,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment,Sector,Committee,Party
5288, David A Perdue Jr,11/10/2015,Joint,BK,BK,Stock,Sale (Partial),1001.0,--,Financial Services,"('BUDG', 'AG')",Republican
5289, David A Perdue Jr,11/10/2015,Joint,CSCO,CSCO,Stock,Sale (Partial),15001.0,--,Technology,"('BUDG', 'AG')",Republican
5290, David A Perdue Jr,11/10/2015,Joint,WMT,WMT,Stock,Sale (Partial),1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5291, David A Perdue Jr,11/10/2015,Joint,WFC,WFC,Stock,Sale (Partial),1001.0,--,Financial Services,"('BUDG', 'AG')",Republican
5292, David A Perdue Jr,11/10/2015,Joint,--,Sigma-Aldrich Corp CMN,Stock,Sale (Full),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5293, David A Perdue Jr,11/10/2015,Joint,SYY,SYY,Stock,Sale (Partial),15001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5294, David A Perdue Jr,11/10/2015,Joint,CHRW,CHRW,Stock,Sale (Partial),1001.0,--,Industrials,"('BUDG', 'AG')",Republican
5295, David A Perdue Jr,11/10/2015,Joint,FOXA,FOXA,Stock,Sale (Partial),50001.0,--,Communication Services,"('BUDG', 'AG')",Republican
5296, David A Perdue Jr,11/10/2015,Joint,SYK,SYK,Stock,Sale (Partial),1001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5297, David A Perdue Jr,11/10/2015,Joint,KO,KO,Stock,Sale (Partial),15001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5298, David A Perdue Jr,11/10/2015,Joint,AVP,AVP,Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5299, David A Perdue Jr,11/10/2015,Joint,ANTM,ANTM,Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5300, David A Perdue Jr,11/10/2015,Joint,COP,COP,Stock,Sale (Partial),1001.0,--,Energy,"('BUDG', 'AG')",Republican
5301, David A Perdue Jr,11/10/2015,Joint,XOM,XOM,Stock,Sale (Partial),1001.0,--,Energy,"('BUDG', 'AG')",Republican
5302, David A Perdue Jr,11/10/2015,Joint,VIAB,VIAB,Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5303, David A Perdue Jr,11/10/2015,Joint,MSFT,MSFT,Stock,Sale (Partial),15001.0,--,Technology,"('BUDG', 'AG')",Republican
5304, David A Perdue Jr,11/10/2015,Joint,PG,PG,Stock,Sale (Partial),50001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5305, David A Perdue Jr,11/10/2015,Joint,JNJ,JNJ,Stock,Sale (Partial),15001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5306, David A Perdue Jr,11/12/2015,Joint,SPY,SPY,Stock,Purchase,500001.0,--,Unknown,"('BUDG', 'AG')",Republican
5307, David A Perdue Jr,11/12/2015,Joint,WPX,WPX,Stock,Sale (Full),15001.0,--,Unknown,"('BUDG', 'AG')",Republican
5308, David A Perdue Jr,11/12/2015,Joint,MOS,MOS,Stock,Sale (Full),50001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5309, David A Perdue Jr,11/12/2015,Joint,AXLL,AXLL,Stock,Sale (Full),50001.0,--,Unknown,"('BUDG', 'AG')",Republican
5310, David A Perdue Jr,11/12/2015,Joint,CBS,CBS,Stock,Sale (Full),100001.0,--,Unknown,"('BUDG', 'AG')",Republican
5311, David A Perdue Jr,11/12/2015,Joint,DISCA,DISCA,Stock,Sale (Full),100001.0,--,Unknown,"('BUDG', 'AG')",Republican
5312, David A Perdue Jr,11/12/2015,Joint,USG,USG,Stock,Sale (Full),50001.0,--,Unknown,"('BUDG', 'AG')",Republican
5313, David A Perdue Jr,11/12/2015,Joint,ADT,ADT,Stock,Sale (Full),100001.0,--,Industrials,"('BUDG', 'AG')",Republican
5314, David A Perdue Jr,11/12/2015,Joint,KN,KN,Stock,Sale (Full),50001.0,--,Technology,"('BUDG', 'AG')",Republican
5315, David A Perdue Jr,11/12/2015,Joint,BAX,BAX,Stock,Sale (Partial),100001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5316, David A Perdue Jr,11/12/2015,Joint,DVN,DVN,Stock,Sale (Full),50001.0,--,Energy,"('BUDG', 'AG')",Republican
5317, David A Perdue Jr,11/12/2015,Joint,SPY,SPY,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5318, David A Perdue Jr,11/12/2015,Joint,AVP,AVP,Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5319, David A Perdue Jr,11/17/2015,Joint,WMT,WMT,Stock,Purchase,1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5320, David A Perdue Jr,11/17/2015,Joint,WMT,WMT,Stock,Purchase,1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5321, David A Perdue Jr,11/17/2015,Joint,WFM,WFM,Stock,Purchase,15001.0,--,Unknown,"('BUDG', 'AG')",Republican
5322, David A Perdue Jr,11/18/2015,Joint,WFM,WFM,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5323, David A Perdue Jr,11/18/2015,Joint,WMT,WMT,Stock,Purchase,1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5324, David A Perdue Jr,11/18/2015,Joint,WMT,WMT,Stock,Purchase,1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5325, David A Perdue Jr,11/18/2015,Joint,WFM,WFM,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5327, David A Perdue Jr,11/19/2015,Joint,WFM,WFM,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5328, David A Perdue Jr,11/19/2015,Joint,WFM,WFM,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5329, David A Perdue Jr,11/20/2015,Joint,WMT,WMT,Stock,Purchase,1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5330, David A Perdue Jr,11/20/2015,Joint,WFM,WFM,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5331, David A Perdue Jr,11/20/2015,Joint,CVC,CVC,Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5332, David A Perdue Jr,11/20/2015,Joint,LNT,LNT,Stock,Sale (Partial),50001.0,--,Utilities,"('BUDG', 'AG')",Republican
5333, David A Perdue Jr,9/1/2016,Joint,USG,USG Corporation,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5334, David A Perdue Jr,9/1/2016,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5335, David A Perdue Jr,9/6/2016,Joint,USG,USG Corporation,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5336, David A Perdue Jr,9/6/2016,Joint,DISCA,"Discovery Communications, Inc.",Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5337, David A Perdue Jr,9/7/2016,Joint,WFM,"Whole Foods Market, Inc.",Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5338, David A Perdue Jr,9/12/2016,Joint,SE,Spectra Energy Corp.,Stock,Sale (Partial),15001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5339, David A Perdue Jr,9/12/2016,Joint,SBUX,Starbucks Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5340, David A Perdue Jr,9/13/2016,Joint,WPZ,Williams Partners L.P.,Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5341, David A Perdue Jr,9/13/2016,Joint,PAA,"Plains All American Pipeline, L.P.",Stock,Purchase,15001.0,--,Energy,"('BUDG', 'AG')",Republican
5342, David A Perdue Jr,9/13/2016,Joint,GEL,Genesis Energy LP,Stock,Sale (Partial),1001.0,--,Energy,"('BUDG', 'AG')",Republican
5343, David A Perdue Jr,9/13/2016,Joint,GEL,Genesis Energy LP,Stock,Sale (Partial),1001.0,--,Energy,"('BUDG', 'AG')",Republican
5344, David A Perdue Jr,9/13/2016,Joint,GEL,Genesis Energy LP,Stock,Sale (Partial),1001.0,--,Energy,"('BUDG', 'AG')",Republican
5345, David A Perdue Jr,9/15/2016,Joint,ETP,"Energy Transfer Partners, L.P.",Stock,Sale (Partial),15001.0,--,Unknown,"('BUDG', 'AG')",Republican
5346, David A Perdue Jr,9/21/2016,Joint,ENB,Enbridge Inc.,Stock,Purchase,1001.0,--,Energy,"('BUDG', 'AG')",Republican
5347, David A Perdue Jr,9/21/2016,Joint,ENB,Enbridge Inc.,Stock,Purchase,15001.0,--,Energy,"('BUDG', 'AG')",Republican
5348, David A Perdue Jr,9/21/2016,Joint,EPD,Enterprise Products Partners L.P.,Stock,Sale (Partial),1001.0,--,Energy,"('BUDG', 'AG')",Republican
5349, David A Perdue Jr,9/27/2016,Joint,PG,The Procter & Gamble Company,Stock,Sale (Partial),15001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5350, David A Perdue Jr,9/28/2016,Joint,WLK,Westlake Chemical Corp.,Stock,Purchase,1001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5351, David A Perdue Jr,9/23/2016,Joint,PG,The Procter & Gamble Company,Stock,Sale (Partial),1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5352, David A Perdue Jr,6/29/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5353, David A Perdue Jr,6/29/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5354, David A Perdue Jr,7/7/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5355, David A Perdue Jr,7/8/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials,"('BUDG', 'AG')",Republican
5357, David A Perdue Jr,7/9/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials,"('BUDG', 'AG')",Republican
5358, David A Perdue Jr,7/13/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials,"('BUDG', 'AG')",Republican
5359, David A Perdue Jr,7/13/2015,Joint,DVN,Devon Energy Corporation (NYSE),Stock,Purchase,1001.0,--,Energy,"('BUDG', 'AG')",Republican
5361, David A Perdue Jr,7/14/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5362, David A Perdue Jr,7/16/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5363, David A Perdue Jr,7/17/2015,Joint,PKI,PerkinElmer Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5364, David A Perdue Jr,7/17/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5365, David A Perdue Jr,7/17/2015,Joint,PKI,PerkinElmer Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5366, David A Perdue Jr,7/17/2015,Joint,EBAY,eBay Inc. (NASDAQ),Stock,Sale (Partial),15001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5367, David A Perdue Jr,7/20/2015,Joint,WOOF,VCA Inc. (NASDAQ),Stock,Sale (Partial),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5368, David A Perdue Jr,7/20/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5369, David A Perdue Jr,7/21/2015,Joint,EBAY,eBay Inc. (NASDAQ),Stock,Sale (Full),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5370, David A Perdue Jr,7/21/2015,Joint,PYPL,"PayPal Holdings, Inc. (NASDAQ)",Stock,Sale (Full),1001.0,--,Financial Services,"('BUDG', 'AG')",Republican
5371, David A Perdue Jr,7/22/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5372, David A Perdue Jr,7/22/2015,Joint,SE,Spectra Energy Corp. (NYSE),Stock,Sale (Partial),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5373, David A Perdue Jr,7/22/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5374, David A Perdue Jr,7/22/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5375, David A Perdue Jr,7/23/2015,Joint,SE,Spectra Energy Corp. (NYSE),Stock,Sale (Partial),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5376, David A Perdue Jr,7/23/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5377, David A Perdue Jr,7/23/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials,"('BUDG', 'AG')",Republican
5378, David A Perdue Jr,7/24/2015,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5379, David A Perdue Jr,7/27/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5380, David A Perdue Jr,7/27/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5381, David A Perdue Jr,8/28/2017,Joint,FDC,First Data Corporation,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5382, David A Perdue Jr,8/28/2017,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5383, David A Perdue Jr,8/29/2017,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5384, David A Perdue Jr,8/29/2017,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5385, David A Perdue Jr,9/1/2017,Joint,TRP,TransCanada Corporation,Stock,Purchase,1001.0,--,Energy,"('BUDG', 'AG')",Republican
5386, David A Perdue Jr,9/5/2017,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Partial),1001.0,--,Energy,"('BUDG', 'AG')",Republican
5387, David A Perdue Jr,9/6/2017,Joint,DIS,The Walt Disney Company,Stock,Purchase,15001.0,--,Communication Services,"('BUDG', 'AG')",Republican
5388, David A Perdue Jr,9/8/2017,Joint,PKI,"PerkinElmer, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5389, David A Perdue Jr,9/8/2017,Joint,MRK,"Merck & Co., Inc.",Stock,Purchase,15001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5390, David A Perdue Jr,9/8/2017,Joint,BAX,Baxter International Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5391, David A Perdue Jr,9/11/2017,Joint,VSM,"Versum Materials, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5392, David A Perdue Jr,9/11/2017,Joint,PKI,"PerkinElmer, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5393, David A Perdue Jr,9/11/2017,Joint,MRK,"Merck & Co., Inc.",Stock,Purchase,1001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5394, David A Perdue Jr,9/12/2017,Joint,PKI,"PerkinElmer, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5395, David A Perdue Jr,9/12/2017,Joint,MRK,"Merck & Co., Inc.",Stock,Purchase,1001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5396, David A Perdue Jr,9/13/2017,Joint,SLB,Schlumberger Limited,Stock,Sale (Partial),15001.0,--,Energy,"('BUDG', 'AG')",Republican
5397, David A Perdue Jr,9/14/2017,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5398, David A Perdue Jr,9/14/2017,Joint,PKI,"PerkinElmer, Inc.",Stock,Sale (Full),15001.0,--,Unknown,"('BUDG', 'AG')",Republican
5399, David A Perdue Jr,9/14/2017,Joint,FDC,First Data Corporation,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5400, David A Perdue Jr,9/15/2017,Joint,FDC,First Data Corporation,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5401, David A Perdue Jr,9/15/2017,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology,"('BUDG', 'AG')",Republican
5402, David A Perdue Jr,9/18/2017,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology,"('BUDG', 'AG')",Republican
5403, David A Perdue Jr,9/21/2017,Joint,MRK,"Merck & Co., Inc.",Stock,Purchase,1001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5404, David A Perdue Jr,9/22/2017,Joint,MRK,"Merck & Co., Inc.",Stock,Purchase,15001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5405, David A Perdue Jr,9/22/2017,Joint,BAX,Baxter International Inc.,Stock,Sale (Partial),15001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5406, David A Perdue Jr,9/22/2017,Joint,BAX,Baxter International Inc.,Stock,Sale (Partial),15001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5407, David A Perdue Jr,9/22/2017,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,15001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5408, David A Perdue Jr,9/26/2017,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5409, David A Perdue Jr,9/26/2017,Joint,MRK,"Merck & Co., Inc.",Stock,Purchase,1001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5410, David A Perdue Jr,9/26/2017,Joint,VSM,"Versum Materials, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5411, David A Perdue Jr,9/27/2017,Joint,MRK,"Merck & Co., Inc.",Stock,Purchase,1001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5412, David A Perdue Jr,9/27/2017,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology,"('BUDG', 'AG')",Republican
5413, David A Perdue Jr,9/27/2017,Joint,FDC,First Data Corporation,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5414, David A Perdue Jr,9/27/2017,Joint,AMZN,"Amazon.com, Inc.",Stock,Purchase,15001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5415, David A Perdue Jr,9/27/2017,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5416, David A Perdue Jr,9/27/2017,Joint,MYL,Mylan N.V.,Stock,Purchase,15001.0,--,Unknown,"('BUDG', 'AG')",Republican
5417, David A Perdue Jr,9/28/2017,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology,"('BUDG', 'AG')",Republican
5418, David A Perdue Jr,9/29/2017,Joint,MRK,"Merck & Co., Inc.",Stock,Purchase,1001.0,--,Healthcare,"('BUDG', 'AG')",Republican
5419, David A Perdue Jr,3/6/2018,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5420, David A Perdue Jr,3/13/2018,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),15001.0,--,Energy,"('BUDG', 'AG')",Republican
5421, David A Perdue Jr,3/15/2018,Joint,EQM,"EQT Midstream Partners, LP",Stock,Purchase,15001.0,--,Unknown,"('BUDG', 'AG')",Republican
5422, David A Perdue Jr,3/20/2018,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology,"('BUDG', 'AG')",Republican
5423, David A Perdue Jr,3/20/2018,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5424, David A Perdue Jr,3/27/2018,Joint,DVN,Devon Energy Corporation,Stock,Purchase,1001.0,--,Energy,"('BUDG', 'AG')",Republican
5425, David A Perdue Jr,3/29/2018,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5427, David A Perdue Jr,4/2/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5428, David A Perdue Jr,4/2/2018,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5429, David A Perdue Jr,4/2/2018,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Full),1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5430, David A Perdue Jr,7/20/2017,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5431, David A Perdue Jr,7/21/2017,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services,"('BUDG', 'AG')",Republican
5432, David A Perdue Jr,7/21/2017,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5433, David A Perdue Jr,7/24/2017,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5434, David A Perdue Jr,7/27/2017,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5435, David A Perdue Jr,7/28/2017,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5436, David A Perdue Jr,7/28/2017,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services,"('BUDG', 'AG')",Republican
5437, David A Perdue Jr,7/31/2017,Joint,FEYE,"FireEye, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5438, David A Perdue Jr,7/31/2017,Joint,FEYE,"FireEye, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5440, David A Perdue Jr,8/2/2017,Joint,WMT,"Wal-Mart Stores, Inc.",Stock,Sale (Partial),1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5442, David A Perdue Jr,8/3/2017,Joint,WMT,"Wal-Mart Stores, Inc.",Stock,Sale (Partial),15001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5443, David A Perdue Jr,8/3/2017,Joint,WLK,Westlake Chemical Corporation,Stock,Sale (Partial),15001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5444, David A Perdue Jr,8/3/2017,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,15001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5445, David A Perdue Jr,8/3/2017,Joint,WMT,"Wal-Mart Stores, Inc.",Stock,Sale (Partial),1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5446, David A Perdue Jr,8/4/2017,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services,"('BUDG', 'AG')",Republican
5447, David A Perdue Jr,8/4/2017,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,1001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5448, David A Perdue Jr,8/4/2017,Joint,WMT,"Wal-Mart Stores, Inc.",Stock,Sale (Partial),15001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
3869, David A Perdue Jr,1/12/2015,Joint,--,"Atlanta GA GO
Rate/Coupon: 5.0%
Matures: 12/01/21",Municipal Security,Purchase,500001.0,--,Unknown,"('BUDG', 'AG')",Republican
3870, David A Perdue Jr,1/6/2015,Joint,--,"Gainesville GA WTR & SWR REV
Rate/Coupon: 5.0%
Matures: 11/15/21",Municipal Security,Purchase,500001.0,--,Unknown,"('BUDG', 'AG')",Republican
5449, David A Perdue Jr,8/4/2017,Joint,WLK,Westlake Chemical Corporation,Stock,Sale (Partial),15001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5450, David A Perdue Jr,8/4/2017,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,15001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5451, David A Perdue Jr,8/4/2017,Joint,WMT,"Wal-Mart Stores, Inc.",Stock,Sale (Partial),15001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5452, David A Perdue Jr,8/4/2017,Joint,DISCA,"Discovery Communications, Inc.",Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5453, David A Perdue Jr,8/7/2017,Joint,FDC,First Data Corporation,Stock,Purchase,1001.0,--,Unknown,"('BUDG', 'AG')",Republican
5454, David A Perdue Jr,8/7/2017,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,1001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5455, David A Perdue Jr,8/7/2017,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5456, David A Perdue Jr,8/7/2017,Joint,WMT,"Wal-Mart Stores, Inc.",Stock,Sale (Partial),1001.0,--,Consumer Defensive,"('BUDG', 'AG')",Republican
5457, David A Perdue Jr,8/8/2017,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5458, David A Perdue Jr,8/8/2017,Joint,WLK,Westlake Chemical Corporation,Stock,Sale (Partial),1001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5459, David A Perdue Jr,8/8/2017,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5460, David A Perdue Jr,8/8/2017,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,1001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5461, David A Perdue Jr,8/9/2017,Joint,WLK,Westlake Chemical Corporation,Stock,Sale (Partial),1001.0,--,Basic Materials,"('BUDG', 'AG')",Republican
5462, David A Perdue Jr,8/9/2017,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical,"('BUDG', 'AG')",Republican
5463, David A Perdue Jr,8/9/2017,Joint,DIS,The Walt Disney Company,Stock,Purchase,15001.0,--,Communication Services,"('BUDG', 'AG')",Republican
